X [mm], Y [mm], Z [mm], Heading [degrees], Filename, Grid X, Grid Y, Grid Z
1400, 1600, 300, 0, im_017_015.png, 14, 16, 0
1500, 1600, 300, 0, im_017_016.png, 15, 16, 0
1600, 1600, 300, 0, im_017_017.png, 16, 16, 0
1700, 1600, 300, 0, im_017_018.png, 17, 16, 0
1800, 1600, 300, 0, im_017_019.png, 18, 16, 0
1900, 1600, 300, 0, im_017_020.png, 19, 16, 0
2000, 1600, 300, 0, im_017_021.png, 20, 16, 0
2100, 1600, 300, 0, im_017_022.png, 21, 16, 0
2200, 1600, 300, 0, im_017_023.png, 22, 16, 0
2300, 1600, 300, 0, im_017_024.png, 23, 16, 0
2400, 1600, 300, 0, im_017_025.png, 24, 16, 0
2500, 1600, 300, 0, im_017_026.png, 25, 16, 0
2600, 1600, 300, 0, im_017_027.png, 26, 16, 0
2700, 1600, 300, 0, im_017_028.png, 27, 16, 0
2800, 1600, 300, 0, im_017_029.png, 28, 16, 0
