X [mm], Y [mm], Z [mm], Heading [degrees], Filename, Grid X, Grid Y, Grid Z
2500, 200, 100, 0, im_026_003_002.png, 25, 2, 1
2600, 200, 100, 0, im_027_003_002.png, 26, 2, 1
2700, 200, 100, 0, im_028_003_002.png, 27, 2, 1
2800, 200, 100, 0, im_029_003_002.png, 28, 2, 1
0, 300, 100, 0, im_001_004_002.png, 0, 3, 1
100, 300, 100, 0, im_002_004_002.png, 1, 3, 1
200, 300, 100, 0, im_003_004_002.png, 2, 3, 1
300, 300, 100, 0, im_004_004_002.png, 3, 3, 1
400, 300, 100, 0, im_005_004_002.png, 4, 3, 1
500, 300, 100, 0, im_006_004_002.png, 5, 3, 1
600, 300, 100, 0, im_007_004_002.png, 6, 3, 1
700, 300, 100, 0, im_008_004_002.png, 7, 3, 1
800, 300, 100, 0, im_009_004_002.png, 8, 3, 1
900, 300, 100, 0, im_010_004_002.png, 9, 3, 1
2200, 300, 100, 0, im_023_004_002.png, 22, 3, 1
2300, 300, 100, 0, im_024_004_002.png, 23, 3, 1
2400, 300, 100, 0, im_025_004_002.png, 24, 3, 1
2500, 300, 100, 0, im_026_004_002.png, 25, 3, 1
2600, 300, 100, 0, im_027_004_002.png, 26, 3, 1
2700, 300, 100, 0, im_028_004_002.png, 27, 3, 1
2800, 300, 100, 0, im_029_004_002.png, 28, 3, 1
0, 400, 100, 0, im_001_005_002.png, 0, 4, 1
100, 400, 100, 0, im_002_005_002.png, 1, 4, 1
200, 400, 100, 0, im_003_005_002.png, 2, 4, 1
300, 400, 100, 0, im_004_005_002.png, 3, 4, 1
400, 400, 100, 0, im_005_005_002.png, 4, 4, 1
500, 400, 100, 0, im_006_005_002.png, 5, 4, 1
600, 400, 100, 0, im_007_005_002.png, 6, 4, 1
700, 400, 100, 0, im_008_005_002.png, 7, 4, 1
800, 400, 100, 0, im_009_005_002.png, 8, 4, 1
900, 400, 100, 0, im_010_005_002.png, 9, 4, 1
2200, 400, 100, 0, im_023_005_002.png, 22, 4, 1
2300, 400, 100, 0, im_024_005_002.png, 23, 4, 1
2400, 400, 100, 0, im_025_005_002.png, 24, 4, 1
2500, 400, 100, 0, im_026_005_002.png, 25, 4, 1
2600, 400, 100, 0, im_027_005_002.png, 26, 4, 1
2700, 400, 100, 0, im_028_005_002.png, 27, 4, 1
2800, 400, 100, 0, im_029_005_002.png, 28, 4, 1
0, 500, 100, 0, im_001_006_002.png, 0, 5, 1
100, 500, 100, 0, im_002_006_002.png, 1, 5, 1
200, 500, 100, 0, im_003_006_002.png, 2, 5, 1
300, 500, 100, 0, im_004_006_002.png, 3, 5, 1
400, 500, 100, 0, im_005_006_002.png, 4, 5, 1
500, 500, 100, 0, im_006_006_002.png, 5, 5, 1
600, 500, 100, 0, im_007_006_002.png, 6, 5, 1
700, 500, 100, 0, im_008_006_002.png, 7, 5, 1
800, 500, 100, 0, im_009_006_002.png, 8, 5, 1
900, 500, 100, 0, im_010_006_002.png, 9, 5, 1
2200, 500, 100, 0, im_023_006_002.png, 22, 5, 1
2300, 500, 100, 0, im_024_006_002.png, 23, 5, 1
2400, 500, 100, 0, im_025_006_002.png, 24, 5, 1
2500, 500, 100, 0, im_026_006_002.png, 25, 5, 1
2600, 500, 100, 0, im_027_006_002.png, 26, 5, 1
2700, 500, 100, 0, im_028_006_002.png, 27, 5, 1
2800, 500, 100, 0, im_029_006_002.png, 28, 5, 1
0, 600, 100, 0, im_001_007_002.png, 0, 6, 1
100, 600, 100, 0, im_002_007_002.png, 1, 6, 1
200, 600, 100, 0, im_003_007_002.png, 2, 6, 1
300, 600, 100, 0, im_004_007_002.png, 3, 6, 1
400, 600, 100, 0, im_005_007_002.png, 4, 6, 1
500, 600, 100, 0, im_006_007_002.png, 5, 6, 1
600, 600, 100, 0, im_007_007_002.png, 6, 6, 1
700, 600, 100, 0, im_008_007_002.png, 7, 6, 1
800, 600, 100, 0, im_009_007_002.png, 8, 6, 1
900, 600, 100, 0, im_010_007_002.png, 9, 6, 1
2200, 600, 100, 0, im_023_007_002.png, 22, 6, 1
2300, 600, 100, 0, im_024_007_002.png, 23, 6, 1
2400, 600, 100, 0, im_025_007_002.png, 24, 6, 1
2500, 600, 100, 0, im_026_007_002.png, 25, 6, 1
2600, 600, 100, 0, im_027_007_002.png, 26, 6, 1
2700, 600, 100, 0, im_028_007_002.png, 27, 6, 1
2800, 600, 100, 0, im_029_007_002.png, 28, 6, 1
0, 700, 100, 0, im_001_008_002.png, 0, 7, 1
100, 700, 100, 0, im_002_008_002.png, 1, 7, 1
200, 700, 100, 0, im_003_008_002.png, 2, 7, 1
300, 700, 100, 0, im_004_008_002.png, 3, 7, 1
400, 700, 100, 0, im_005_008_002.png, 4, 7, 1
500, 700, 100, 0, im_006_008_002.png, 5, 7, 1
600, 700, 100, 0, im_007_008_002.png, 6, 7, 1
700, 700, 100, 0, im_008_008_002.png, 7, 7, 1
800, 700, 100, 0, im_009_008_002.png, 8, 7, 1
900, 700, 100, 0, im_010_008_002.png, 9, 7, 1
2200, 700, 100, 0, im_023_008_002.png, 22, 7, 1
2300, 700, 100, 0, im_024_008_002.png, 23, 7, 1
2400, 700, 100, 0, im_025_008_002.png, 24, 7, 1
2500, 700, 100, 0, im_026_008_002.png, 25, 7, 1
2600, 700, 100, 0, im_027_008_002.png, 26, 7, 1
2700, 700, 100, 0, im_028_008_002.png, 27, 7, 1
2800, 700, 100, 0, im_029_008_002.png, 28, 7, 1
0, 800, 100, 0, im_001_009_002.png, 0, 8, 1
100, 800, 100, 0, im_002_009_002.png, 1, 8, 1
200, 800, 100, 0, im_003_009_002.png, 2, 8, 1
300, 800, 100, 0, im_004_009_002.png, 3, 8, 1
400, 800, 100, 0, im_005_009_002.png, 4, 8, 1
500, 800, 100, 0, im_006_009_002.png, 5, 8, 1
600, 800, 100, 0, im_007_009_002.png, 6, 8, 1
700, 800, 100, 0, im_008_009_002.png, 7, 8, 1
800, 800, 100, 0, im_009_009_002.png, 8, 8, 1
900, 800, 100, 0, im_010_009_002.png, 9, 8, 1
2200, 800, 100, 0, im_023_009_002.png, 22, 8, 1
2300, 800, 100, 0, im_024_009_002.png, 23, 8, 1
2400, 800, 100, 0, im_025_009_002.png, 24, 8, 1
2500, 800, 100, 0, im_026_009_002.png, 25, 8, 1
2600, 800, 100, 0, im_027_009_002.png, 26, 8, 1
2700, 800, 100, 0, im_028_009_002.png, 27, 8, 1
2800, 800, 100, 0, im_029_009_002.png, 28, 8, 1
0, 900, 100, 0, im_001_010_002.png, 0, 9, 1
100, 900, 100, 0, im_002_010_002.png, 1, 9, 1
200, 900, 100, 0, im_003_010_002.png, 2, 9, 1
300, 900, 100, 0, im_004_010_002.png, 3, 9, 1
400, 900, 100, 0, im_005_010_002.png, 4, 9, 1
500, 900, 100, 0, im_006_010_002.png, 5, 9, 1
600, 900, 100, 0, im_007_010_002.png, 6, 9, 1
700, 900, 100, 0, im_008_010_002.png, 7, 9, 1
800, 900, 100, 0, im_009_010_002.png, 8, 9, 1
900, 900, 100, 0, im_010_010_002.png, 9, 9, 1
2200, 900, 100, 0, im_023_010_002.png, 22, 9, 1
2300, 900, 100, 0, im_024_010_002.png, 23, 9, 1
2400, 900, 100, 0, im_025_010_002.png, 24, 9, 1
2500, 900, 100, 0, im_026_010_002.png, 25, 9, 1
2600, 900, 100, 0, im_027_010_002.png, 26, 9, 1
2700, 900, 100, 0, im_028_010_002.png, 27, 9, 1
2800, 900, 100, 0, im_029_010_002.png, 28, 9, 1
0, 1000, 100, 0, im_001_011_002.png, 0, 10, 1
100, 1000, 100, 0, im_002_011_002.png, 1, 10, 1
200, 1000, 100, 0, im_003_011_002.png, 2, 10, 1
300, 1000, 100, 0, im_004_011_002.png, 3, 10, 1
400, 1000, 100, 0, im_005_011_002.png, 4, 10, 1
500, 1000, 100, 0, im_006_011_002.png, 5, 10, 1
600, 1000, 100, 0, im_007_011_002.png, 6, 10, 1
700, 1000, 100, 0, im_008_011_002.png, 7, 10, 1
800, 1000, 100, 0, im_009_011_002.png, 8, 10, 1
900, 1000, 100, 0, im_010_011_002.png, 9, 10, 1
2200, 1000, 100, 0, im_023_011_002.png, 22, 10, 1
2300, 1000, 100, 0, im_024_011_002.png, 23, 10, 1
2400, 1000, 100, 0, im_025_011_002.png, 24, 10, 1
2500, 1000, 100, 0, im_026_011_002.png, 25, 10, 1
2600, 1000, 100, 0, im_027_011_002.png, 26, 10, 1
2700, 1000, 100, 0, im_028_011_002.png, 27, 10, 1
2800, 1000, 100, 0, im_029_011_002.png, 28, 10, 1
0, 1100, 100, 0, im_001_012_002.png, 0, 11, 1
100, 1100, 100, 0, im_002_012_002.png, 1, 11, 1
200, 1100, 100, 0, im_003_012_002.png, 2, 11, 1
300, 1100, 100, 0, im_004_012_002.png, 3, 11, 1
400, 1100, 100, 0, im_005_012_002.png, 4, 11, 1
500, 1100, 100, 0, im_006_012_002.png, 5, 11, 1
600, 1100, 100, 0, im_007_012_002.png, 6, 11, 1
700, 1100, 100, 0, im_008_012_002.png, 7, 11, 1
800, 1100, 100, 0, im_009_012_002.png, 8, 11, 1
900, 1100, 100, 0, im_010_012_002.png, 9, 11, 1
2200, 1100, 100, 0, im_023_012_002.png, 22, 11, 1
2300, 1100, 100, 0, im_024_012_002.png, 23, 11, 1
2400, 1100, 100, 0, im_025_012_002.png, 24, 11, 1
2500, 1100, 100, 0, im_026_012_002.png, 25, 11, 1
2600, 1100, 100, 0, im_027_012_002.png, 26, 11, 1
2700, 1100, 100, 0, im_028_012_002.png, 27, 11, 1
2800, 1100, 100, 0, im_029_012_002.png, 28, 11, 1
0, 1200, 100, 0, im_001_013_002.png, 0, 12, 1
100, 1200, 100, 0, im_002_013_002.png, 1, 12, 1
200, 1200, 100, 0, im_003_013_002.png, 2, 12, 1
300, 1200, 100, 0, im_004_013_002.png, 3, 12, 1
400, 1200, 100, 0, im_005_013_002.png, 4, 12, 1
500, 1200, 100, 0, im_006_013_002.png, 5, 12, 1
600, 1200, 100, 0, im_007_013_002.png, 6, 12, 1
700, 1200, 100, 0, im_008_013_002.png, 7, 12, 1
800, 1200, 100, 0, im_009_013_002.png, 8, 12, 1
900, 1200, 100, 0, im_010_013_002.png, 9, 12, 1
2200, 1200, 100, 0, im_023_013_002.png, 22, 12, 1
2300, 1200, 100, 0, im_024_013_002.png, 23, 12, 1
2400, 1200, 100, 0, im_025_013_002.png, 24, 12, 1
2500, 1200, 100, 0, im_026_013_002.png, 25, 12, 1
2600, 1200, 100, 0, im_027_013_002.png, 26, 12, 1
2700, 1200, 100, 0, im_028_013_002.png, 27, 12, 1
2800, 1200, 100, 0, im_029_013_002.png, 28, 12, 1
0, 1300, 100, 0, im_001_014_002.png, 0, 13, 1
100, 1300, 100, 0, im_002_014_002.png, 1, 13, 1
200, 1300, 100, 0, im_003_014_002.png, 2, 13, 1
300, 1300, 100, 0, im_004_014_002.png, 3, 13, 1
400, 1300, 100, 0, im_005_014_002.png, 4, 13, 1
500, 1300, 100, 0, im_006_014_002.png, 5, 13, 1
600, 1300, 100, 0, im_007_014_002.png, 6, 13, 1
700, 1300, 100, 0, im_008_014_002.png, 7, 13, 1
800, 1300, 100, 0, im_009_014_002.png, 8, 13, 1
900, 1300, 100, 0, im_010_014_002.png, 9, 13, 1
1700, 1300, 100, 0, im_018_014_002.png, 17, 13, 1
1800, 1300, 100, 0, im_019_014_002.png, 18, 13, 1
1900, 1300, 100, 0, im_020_014_002.png, 19, 13, 1
2000, 1300, 100, 0, im_021_014_002.png, 20, 13, 1
2100, 1300, 100, 0, im_022_014_002.png, 21, 13, 1
2200, 1300, 100, 0, im_023_014_002.png, 22, 13, 1
2300, 1300, 100, 0, im_024_014_002.png, 23, 13, 1
2400, 1300, 100, 0, im_025_014_002.png, 24, 13, 1
2500, 1300, 100, 0, im_026_014_002.png, 25, 13, 1
2600, 1300, 100, 0, im_027_014_002.png, 26, 13, 1
2700, 1300, 100, 0, im_028_014_002.png, 27, 13, 1
2800, 1300, 100, 0, im_029_014_002.png, 28, 13, 1
0, 1400, 100, 0, im_001_015_002.png, 0, 14, 1
100, 1400, 100, 0, im_002_015_002.png, 1, 14, 1
200, 1400, 100, 0, im_003_015_002.png, 2, 14, 1
300, 1400, 100, 0, im_004_015_002.png, 3, 14, 1
400, 1400, 100, 0, im_005_015_002.png, 4, 14, 1
500, 1400, 100, 0, im_006_015_002.png, 5, 14, 1
600, 1400, 100, 0, im_007_015_002.png, 6, 14, 1
700, 1400, 100, 0, im_008_015_002.png, 7, 14, 1
800, 1400, 100, 0, im_009_015_002.png, 8, 14, 1
900, 1400, 100, 0, im_010_015_002.png, 9, 14, 1
1000, 1400, 100, 0, im_011_015_002.png, 10, 14, 1
1100, 1400, 100, 0, im_012_015_002.png, 11, 14, 1
1200, 1400, 100, 0, im_013_015_002.png, 12, 14, 1
1300, 1400, 100, 0, im_014_015_002.png, 13, 14, 1
1400, 1400, 100, 0, im_015_015_002.png, 14, 14, 1
1500, 1400, 100, 0, im_016_015_002.png, 15, 14, 1
1600, 1400, 100, 0, im_017_015_002.png, 16, 14, 1
1700, 1400, 100, 0, im_018_015_002.png, 17, 14, 1
1800, 1400, 100, 0, im_019_015_002.png, 18, 14, 1
1900, 1400, 100, 0, im_020_015_002.png, 19, 14, 1
2000, 1400, 100, 0, im_021_015_002.png, 20, 14, 1
2100, 1400, 100, 0, im_022_015_002.png, 21, 14, 1
2200, 1400, 100, 0, im_023_015_002.png, 22, 14, 1
2300, 1400, 100, 0, im_024_015_002.png, 23, 14, 1
2400, 1400, 100, 0, im_025_015_002.png, 24, 14, 1
2500, 1400, 100, 0, im_026_015_002.png, 25, 14, 1
2600, 1400, 100, 0, im_027_015_002.png, 26, 14, 1
2700, 1400, 100, 0, im_028_015_002.png, 27, 14, 1
2800, 1400, 100, 0, im_029_015_002.png, 28, 14, 1
0, 1500, 100, 0, im_001_016_002.png, 0, 15, 1
100, 1500, 100, 0, im_002_016_002.png, 1, 15, 1
200, 1500, 100, 0, im_003_016_002.png, 2, 15, 1
300, 1500, 100, 0, im_004_016_002.png, 3, 15, 1
400, 1500, 100, 0, im_005_016_002.png, 4, 15, 1
500, 1500, 100, 0, im_006_016_002.png, 5, 15, 1
600, 1500, 100, 0, im_007_016_002.png, 6, 15, 1
700, 1500, 100, 0, im_008_016_002.png, 7, 15, 1
800, 1500, 100, 0, im_009_016_002.png, 8, 15, 1
900, 1500, 100, 0, im_010_016_002.png, 9, 15, 1
1000, 1500, 100, 0, im_011_016_002.png, 10, 15, 1
1100, 1500, 100, 0, im_012_016_002.png, 11, 15, 1
1200, 1500, 100, 0, im_013_016_002.png, 12, 15, 1
1300, 1500, 100, 0, im_014_016_002.png, 13, 15, 1
1400, 1500, 100, 0, im_015_016_002.png, 14, 15, 1
1500, 1500, 100, 0, im_016_016_002.png, 15, 15, 1
1600, 1500, 100, 0, im_017_016_002.png, 16, 15, 1
1700, 1500, 100, 0, im_018_016_002.png, 17, 15, 1
1800, 1500, 100, 0, im_019_016_002.png, 18, 15, 1
1900, 1500, 100, 0, im_020_016_002.png, 19, 15, 1
2000, 1500, 100, 0, im_021_016_002.png, 20, 15, 1
2100, 1500, 100, 0, im_022_016_002.png, 21, 15, 1
2200, 1500, 100, 0, im_023_016_002.png, 22, 15, 1
2300, 1500, 100, 0, im_024_016_002.png, 23, 15, 1
2400, 1500, 100, 0, im_025_016_002.png, 24, 15, 1
2500, 1500, 100, 0, im_026_016_002.png, 25, 15, 1
2600, 1500, 100, 0, im_027_016_002.png, 26, 15, 1
2700, 1500, 100, 0, im_028_016_002.png, 27, 15, 1
2800, 1500, 100, 0, im_029_016_002.png, 28, 15, 1
0, 1600, 100, 0, im_001_017_002.png, 0, 16, 1
100, 1600, 100, 0, im_002_017_002.png, 1, 16, 1
200, 1600, 100, 0, im_003_017_002.png, 2, 16, 1
300, 1600, 100, 0, im_004_017_002.png, 3, 16, 1
400, 1600, 100, 0, im_005_017_002.png, 4, 16, 1
500, 1600, 100, 0, im_006_017_002.png, 5, 16, 1
600, 1600, 100, 0, im_007_017_002.png, 6, 16, 1
700, 1600, 100, 0, im_008_017_002.png, 7, 16, 1
800, 1600, 100, 0, im_009_017_002.png, 8, 16, 1
900, 1600, 100, 0, im_010_017_002.png, 9, 16, 1
1000, 1600, 100, 0, im_011_017_002.png, 10, 16, 1
1100, 1600, 100, 0, im_012_017_002.png, 11, 16, 1
1200, 1600, 100, 0, im_013_017_002.png, 12, 16, 1
1300, 1600, 100, 0, im_014_017_002.png, 13, 16, 1
1400, 1600, 100, 0, im_015_017_002.png, 14, 16, 1
1500, 1600, 100, 0, im_016_017_002.png, 15, 16, 1
1600, 1600, 100, 0, im_017_017_002.png, 16, 16, 1
1700, 1600, 100, 0, im_018_017_002.png, 17, 16, 1
1800, 1600, 100, 0, im_019_017_002.png, 18, 16, 1
1900, 1600, 100, 0, im_020_017_002.png, 19, 16, 1
2000, 1600, 100, 0, im_021_017_002.png, 20, 16, 1
2100, 1600, 100, 0, im_022_017_002.png, 21, 16, 1
2200, 1600, 100, 0, im_023_017_002.png, 22, 16, 1
2300, 1600, 100, 0, im_024_017_002.png, 23, 16, 1
2400, 1600, 100, 0, im_025_017_002.png, 24, 16, 1
2500, 1600, 100, 0, im_026_017_002.png, 25, 16, 1
2600, 1600, 100, 0, im_027_017_002.png, 26, 16, 1
2700, 1600, 100, 0, im_028_017_002.png, 27, 16, 1
2800, 1600, 100, 0, im_029_017_002.png, 28, 16, 1
0, 0, 200, 0, im_001_001_003.png, 0, 0, 2
100, 0, 200, 0, im_002_001_003.png, 1, 0, 2
200, 0, 200, 0, im_003_001_003.png, 2, 0, 2
300, 0, 200, 0, im_004_001_003.png, 3, 0, 2
400, 0, 200, 0, im_005_001_003.png, 4, 0, 2
500, 0, 200, 0, im_006_001_003.png, 5, 0, 2
600, 0, 200, 0, im_007_001_003.png, 6, 0, 2
700, 0, 200, 0, im_008_001_003.png, 7, 0, 2
800, 0, 200, 0, im_009_001_003.png, 8, 0, 2
900, 0, 200, 0, im_010_001_003.png, 9, 0, 2
1000, 0, 200, 0, im_011_001_003.png, 10, 0, 2
1100, 0, 200, 0, im_012_001_003.png, 11, 0, 2
1200, 0, 200, 0, im_013_001_003.png, 12, 0, 2
1300, 0, 200, 0, im_014_001_003.png, 13, 0, 2
1400, 0, 200, 0, im_015_001_003.png, 14, 0, 2
1500, 0, 200, 0, im_016_001_003.png, 15, 0, 2
1600, 0, 200, 0, im_017_001_003.png, 16, 0, 2
1700, 0, 200, 0, im_018_001_003.png, 17, 0, 2
1800, 0, 200, 0, im_019_001_003.png, 18, 0, 2
1900, 0, 200, 0, im_020_001_003.png, 19, 0, 2
2000, 0, 200, 0, im_021_001_003.png, 20, 0, 2
2100, 0, 200, 0, im_022_001_003.png, 21, 0, 2
2200, 0, 200, 0, im_023_001_003.png, 22, 0, 2
2300, 0, 200, 0, im_024_001_003.png, 23, 0, 2
2400, 0, 200, 0, im_025_001_003.png, 24, 0, 2
2500, 0, 200, 0, im_026_001_003.png, 25, 0, 2
2600, 0, 200, 0, im_027_001_003.png, 26, 0, 2
2700, 0, 200, 0, im_028_001_003.png, 27, 0, 2
2800, 0, 200, 0, im_029_001_003.png, 28, 0, 2
0, 100, 200, 0, im_001_002_003.png, 0, 1, 2
100, 100, 200, 0, im_002_002_003.png, 1, 1, 2
200, 100, 200, 0, im_003_002_003.png, 2, 1, 2
300, 100, 200, 0, im_004_002_003.png, 3, 1, 2
400, 100, 200, 0, im_005_002_003.png, 4, 1, 2
500, 100, 200, 0, im_006_002_003.png, 5, 1, 2
600, 100, 200, 0, im_007_002_003.png, 6, 1, 2
700, 100, 200, 0, im_008_002_003.png, 7, 1, 2
800, 100, 200, 0, im_009_002_003.png, 8, 1, 2
900, 100, 200, 0, im_010_002_003.png, 9, 1, 2
1000, 100, 200, 0, im_011_002_003.png, 10, 1, 2
1100, 100, 200, 0, im_012_002_003.png, 11, 1, 2
1200, 100, 200, 0, im_013_002_003.png, 12, 1, 2
1300, 100, 200, 0, im_014_002_003.png, 13, 1, 2
1400, 100, 200, 0, im_015_002_003.png, 14, 1, 2
1500, 100, 200, 0, im_016_002_003.png, 15, 1, 2
1600, 100, 200, 0, im_017_002_003.png, 16, 1, 2
1700, 100, 200, 0, im_018_002_003.png, 17, 1, 2
1800, 100, 200, 0, im_019_002_003.png, 18, 1, 2
1900, 100, 200, 0, im_020_002_003.png, 19, 1, 2
2000, 100, 200, 0, im_021_002_003.png, 20, 1, 2
2100, 100, 200, 0, im_022_002_003.png, 21, 1, 2
2200, 100, 200, 0, im_023_002_003.png, 22, 1, 2
2300, 100, 200, 0, im_024_002_003.png, 23, 1, 2
2400, 100, 200, 0, im_025_002_003.png, 24, 1, 2
2500, 100, 200, 0, im_026_002_003.png, 25, 1, 2
2600, 100, 200, 0, im_027_002_003.png, 26, 1, 2
2700, 100, 200, 0, im_028_002_003.png, 27, 1, 2
2800, 100, 200, 0, im_029_002_003.png, 28, 1, 2
0, 200, 200, 0, im_001_003_003.png, 0, 2, 2
100, 200, 200, 0, im_002_003_003.png, 1, 2, 2
200, 200, 200, 0, im_003_003_003.png, 2, 2, 2
300, 200, 200, 0, im_004_003_003.png, 3, 2, 2
400, 200, 200, 0, im_005_003_003.png, 4, 2, 2
500, 200, 200, 0, im_006_003_003.png, 5, 2, 2
600, 200, 200, 0, im_007_003_003.png, 6, 2, 2
700, 200, 200, 0, im_008_003_003.png, 7, 2, 2
800, 200, 200, 0, im_009_003_003.png, 8, 2, 2
900, 200, 200, 0, im_010_003_003.png, 9, 2, 2
1000, 200, 200, 0, im_011_003_003.png, 10, 2, 2
1100, 200, 200, 0, im_012_003_003.png, 11, 2, 2
1200, 200, 200, 0, im_013_003_003.png, 12, 2, 2
1300, 200, 200, 0, im_014_003_003.png, 13, 2, 2
1400, 200, 200, 0, im_015_003_003.png, 14, 2, 2
1500, 200, 200, 0, im_016_003_003.png, 15, 2, 2
1600, 200, 200, 0, im_017_003_003.png, 16, 2, 2
1700, 200, 200, 0, im_018_003_003.png, 17, 2, 2
1800, 200, 200, 0, im_019_003_003.png, 18, 2, 2
1900, 200, 200, 0, im_020_003_003.png, 19, 2, 2
2000, 200, 200, 0, im_021_003_003.png, 20, 2, 2
2100, 200, 200, 0, im_022_003_003.png, 21, 2, 2
2200, 200, 200, 0, im_023_003_003.png, 22, 2, 2
2300, 200, 200, 0, im_024_003_003.png, 23, 2, 2
2400, 200, 200, 0, im_025_003_003.png, 24, 2, 2
2500, 200, 200, 0, im_026_003_003.png, 25, 2, 2
2600, 200, 200, 0, im_027_003_003.png, 26, 2, 2
2700, 200, 200, 0, im_028_003_003.png, 27, 2, 2
2800, 200, 200, 0, im_029_003_003.png, 28, 2, 2
0, 300, 200, 0, im_001_004_003.png, 0, 3, 2
100, 300, 200, 0, im_002_004_003.png, 1, 3, 2
200, 300, 200, 0, im_003_004_003.png, 2, 3, 2
300, 300, 200, 0, im_004_004_003.png, 3, 3, 2
400, 300, 200, 0, im_005_004_003.png, 4, 3, 2
500, 300, 200, 0, im_006_004_003.png, 5, 3, 2
600, 300, 200, 0, im_007_004_003.png, 6, 3, 2
700, 300, 200, 0, im_008_004_003.png, 7, 3, 2
800, 300, 200, 0, im_009_004_003.png, 8, 3, 2
900, 300, 200, 0, im_010_004_003.png, 9, 3, 2
2200, 300, 200, 0, im_023_004_003.png, 22, 3, 2
2300, 300, 200, 0, im_024_004_003.png, 23, 3, 2
2400, 300, 200, 0, im_025_004_003.png, 24, 3, 2
2500, 300, 200, 0, im_026_004_003.png, 25, 3, 2
2600, 300, 200, 0, im_027_004_003.png, 26, 3, 2
2700, 300, 200, 0, im_028_004_003.png, 27, 3, 2
2800, 300, 200, 0, im_029_004_003.png, 28, 3, 2
0, 400, 200, 0, im_001_005_003.png, 0, 4, 2
100, 400, 200, 0, im_002_005_003.png, 1, 4, 2
200, 400, 200, 0, im_003_005_003.png, 2, 4, 2
300, 400, 200, 0, im_004_005_003.png, 3, 4, 2
400, 400, 200, 0, im_005_005_003.png, 4, 4, 2
500, 400, 200, 0, im_006_005_003.png, 5, 4, 2
600, 400, 200, 0, im_007_005_003.png, 6, 4, 2
700, 400, 200, 0, im_008_005_003.png, 7, 4, 2
800, 400, 200, 0, im_009_005_003.png, 8, 4, 2
900, 400, 200, 0, im_010_005_003.png, 9, 4, 2
2200, 400, 200, 0, im_023_005_003.png, 22, 4, 2
2300, 400, 200, 0, im_024_005_003.png, 23, 4, 2
2400, 400, 200, 0, im_025_005_003.png, 24, 4, 2
2500, 400, 200, 0, im_026_005_003.png, 25, 4, 2
2600, 400, 200, 0, im_027_005_003.png, 26, 4, 2
2700, 400, 200, 0, im_028_005_003.png, 27, 4, 2
2800, 400, 200, 0, im_029_005_003.png, 28, 4, 2
0, 500, 200, 0, im_001_006_003.png, 0, 5, 2
100, 500, 200, 0, im_002_006_003.png, 1, 5, 2
200, 500, 200, 0, im_003_006_003.png, 2, 5, 2
300, 500, 200, 0, im_004_006_003.png, 3, 5, 2
400, 500, 200, 0, im_005_006_003.png, 4, 5, 2
500, 500, 200, 0, im_006_006_003.png, 5, 5, 2
600, 500, 200, 0, im_007_006_003.png, 6, 5, 2
700, 500, 200, 0, im_008_006_003.png, 7, 5, 2
800, 500, 200, 0, im_009_006_003.png, 8, 5, 2
900, 500, 200, 0, im_010_006_003.png, 9, 5, 2
2200, 500, 200, 0, im_023_006_003.png, 22, 5, 2
2300, 500, 200, 0, im_024_006_003.png, 23, 5, 2
2400, 500, 200, 0, im_025_006_003.png, 24, 5, 2
2500, 500, 200, 0, im_026_006_003.png, 25, 5, 2
2600, 500, 200, 0, im_027_006_003.png, 26, 5, 2
2700, 500, 200, 0, im_028_006_003.png, 27, 5, 2
2800, 500, 200, 0, im_029_006_003.png, 28, 5, 2
0, 600, 200, 0, im_001_007_003.png, 0, 6, 2
100, 600, 200, 0, im_002_007_003.png, 1, 6, 2
200, 600, 200, 0, im_003_007_003.png, 2, 6, 2
300, 600, 200, 0, im_004_007_003.png, 3, 6, 2
400, 600, 200, 0, im_005_007_003.png, 4, 6, 2
500, 600, 200, 0, im_006_007_003.png, 5, 6, 2
600, 600, 200, 0, im_007_007_003.png, 6, 6, 2
700, 600, 200, 0, im_008_007_003.png, 7, 6, 2
800, 600, 200, 0, im_009_007_003.png, 8, 6, 2
900, 600, 200, 0, im_010_007_003.png, 9, 6, 2
2200, 600, 200, 0, im_023_007_003.png, 22, 6, 2
2300, 600, 200, 0, im_024_007_003.png, 23, 6, 2
2400, 600, 200, 0, im_025_007_003.png, 24, 6, 2
2500, 600, 200, 0, im_026_007_003.png, 25, 6, 2
2600, 600, 200, 0, im_027_007_003.png, 26, 6, 2
2700, 600, 200, 0, im_028_007_003.png, 27, 6, 2
2800, 600, 200, 0, im_029_007_003.png, 28, 6, 2
0, 700, 200, 0, im_001_008_003.png, 0, 7, 2
100, 700, 200, 0, im_002_008_003.png, 1, 7, 2
200, 700, 200, 0, im_003_008_003.png, 2, 7, 2
300, 700, 200, 0, im_004_008_003.png, 3, 7, 2
400, 700, 200, 0, im_005_008_003.png, 4, 7, 2
500, 700, 200, 0, im_006_008_003.png, 5, 7, 2
600, 700, 200, 0, im_007_008_003.png, 6, 7, 2
700, 700, 200, 0, im_008_008_003.png, 7, 7, 2
800, 700, 200, 0, im_009_008_003.png, 8, 7, 2
900, 700, 200, 0, im_010_008_003.png, 9, 7, 2
2200, 700, 200, 0, im_023_008_003.png, 22, 7, 2
2300, 700, 200, 0, im_024_008_003.png, 23, 7, 2
2400, 700, 200, 0, im_025_008_003.png, 24, 7, 2
2500, 700, 200, 0, im_026_008_003.png, 25, 7, 2
